time, a_pos.x, a_pos.y, a_pos.z, a_vel.x, a_vel.y, a_vel.z, a_acc.x, a_acc.y, a_acc.z, a_ang_vel.x, a_ang_vel.y, a_ang_vel.z, a_eul_ang.x, a_eul_ang.y, a_eul_ang.z, r_pos.x, r_pos.y, r_pos.z, r_vel.x, r_vel.y, r_vel.z, r_acc.x, r_acc.y, r_acc.z, r_eul_ang.x, r_eul_ang.y, r_eul_ang.z, r_torq.x, r_torq.y, r_torq.z, dist_f.x, dist_f.y, dist_f.z, ndob_f.x, ndob_f.y, ndob_f.z, r_thr, r_psi
1780348390.276380301, 4.00147252, 3.99684974, 0.00455566165, 0.0206104085, -0.0461627608, 0.0530915273, 0.165315471, -0.412228403, 0.362392573, 0.0495711189, 0.00288391332, -1.26296927, 0.0372926283, 0.0226574526, -0.164321106, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0146118304, 0.0113754932, -0.258999934, -0.000713617822, -0.000748470588, 0.0106616296, 0, 0, 0, 0.000258713533, -0.000776061618, 0.00185819951, 4.60426481, -0.258999934
1780348390.278379202, 4.00151407, 3.99675659, 0.0046625707, 0.0209409426, -0.0469882471, 0.0538177519, 0.165204065, -0.413220299, 0.363338069, 0.0447692405, 0.000266049348, -1.26668807, 0.037329555, 0.0227549647, -0.16684959, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0142286441, 0.011413156, -0.258999934, -0.00258736949, -0.000537253635, 0.0107545021, 0, 0, 0, 0.000324408706, -0.000965371878, 0.00194437364, 4.59466292, -0.258999934
1780348390.280379057, 4.00155628, 3.99666179, 0.00477093353, 0.0212712044, -0.047815585, 0.0545452055, 0.165047005, -0.414089032, 0.363844534, 0.039980357, -0.00233491999, -1.26998991, 0.0373565014, 0.0228476026, -0.169385288, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0142286441, 0.011413156, -0.258999934, -0.000621960512, -0.0007031637, 0.0108433077, 0, 0, 0, 0.000324408706, -0.000965371878, 0.00194437364, 4.59466292, -0.258999934
1780348390.282379150, 4.00159915, 3.99656533, 0.00488075228, 0.0216011143, -0.048644554, 0.0552736606, 0.164852408, -0.414851378, 0.364345052, 0.0351457402, -0.00491143996, -1.27288014, 0.0373734335, 0.022935355, -0.171927371, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0142286441, 0.011413156, -0.258999934, -0.000572486102, -0.000680558852, 0.01092808, 0, 0, 0, 0.000324408706, -0.000965371878, 0.00194437364, 4.59466292, -0.258999934
1780348390.284383059, 4.00164268, 3.99646721, 0.00499202892, 0.0219305981, -0.049474941, 0.0560031057, 0.164621169, -0.415507417, 0.364839841, 0.0303614569, -0.00747130775, -1.27536414, 0.0373804017, 0.0230182055, -0.174475021, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0142286441, 0.011413156, -0.258999934, -0.00052265918, -0.000657805878, 0.0110088535, 0, 0, 0, 0.000324408706, -0.000965371878, 0.00194437364, 4.59466292, -0.258999934
1780348390.286380291, 4.00168687, 3.99636743, 0.00510476544, 0.0222595833, -0.0503065343, 0.0567335297, 0.164353985, -0.416058048, 0.36532908, 0.0256295801, -0.0100132183, -1.27744729, 0.037377539, 0.0230961335, -0.177027431, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0142286441, 0.011413156, -0.258999934, -0.000473210363, -0.000634850861, 0.0110856668, 0, 0, 0, 0.000324408706, -0.000965371878, 0.00194437364, 4.59466292, -0.258999934
1780348390.288379908, 4.00173172, 3.99626598, 0.00521896377, 0.0225879987, -0.0511391241, 0.0574649217, 0.164051568, -0.416504222, 0.365812938, 0.0209521625, -0.012535901, -1.27913503, 0.0373649826, 0.0231691215, -0.179583804, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0138320542, 0.0114393779, -0.258999934, -0.00241512281, -0.000480067497, 0.0111585567, 0, 0, 0, 0.000396476396, -0.0011759804, 0.00202346614, 4.58482479, -0.258999934
1780348390.290380955, 4.00177723, 3.99616287, 0.0053346253, 0.022915764, -0.0519724756, 0.0581966181, 0.163707688, -0.416828975, 0.36585694, 0.0162990905, -0.0150359727, -1.28043277, 0.0373428576, 0.0232371561, -0.182143353, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0138320542, 0.0114393779, -0.258999934, -0.000383708118, -0.000587849355, 0.0112275602, 0, 0, 0, 0.000396476396, -0.0011759804, 0.00202346614, 4.58482479, -0.258999934
1780348390.292386770, 4.00182338, 3.99605809, 0.00545175031, 0.0232428082, -0.052806373, 0.0589284056, 0.163330649, -0.417049916, 0.365904588, 0.0116092438, -0.0175078504, -1.28134599, 0.0373111495, 0.0233002367, -0.184705303, 4.00312243, 3.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0138320542, 0.0114393779, -0.258999934, -0.000335367172, -0.000564385027, 0.0112927138, 0, 0, 0, 0.000396476396, -0.0011759804, 0.00202346614, 4.58482479, -0.300109356
1780348390.294380188, 4.0018702, 3.99595165, 0.00557033899, 0.023569066, -0.0536406085, 0.0596602916, 0.162921403, -0.41716739, 0.365955875, 0.00698171347, -0.0199566852, -1.28188013, 0.0372699304, 0.0233583604, -0.187268889, 4.00312243, 3.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0138320542, 0.0114393779, -0.258999934, -0.000286778579, -0.000540825906, 0.0113540543, 0, 0, 0, 0.000396476396, -0.0011759804, 0.00202346614, 4.58482479, -0.300109356
